Torneo,Categoria,Fecha,Link,Repeticiones,match_id
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca735f6de61e7caa3c988e&subtournament=698e633d75876deb3b700fb2&tournament=698e5f8a75876deb3b700f2f,1,226
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca73846de61e7caa3c993b&subtournament=698e633d75876deb3b700fb2&tournament=698e5f8a75876deb3b700f2f,1,227
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca73fe6de61e7caa3c9b02&subtournament=698e633d75876deb3b700fb2&tournament=698e5f8a75876deb3b700f2f,1,228
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca73ba6de61e7caa3c99d2&subtournament=698e633d75876deb3b700fb2&tournament=698e5f8a75876deb3b700f2f,1,229
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca74816de61e7caa3c9c4e&subtournament=698e633d75876deb3b700fb2&tournament=698e5f8a75876deb3b700f2f,1,230
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca74bf6de61e7caa3c9d77&subtournament=698e633d75876deb3b700fb2&tournament=698e5f8a75876deb3b700f2f,1,231
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca74dd6de61e7caa3c9e23&subtournament=698e633d75876deb3b700fb2&tournament=698e5f8a75876deb3b700f2f,1,232
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca75556de61e7caa3ca070&subtournament=698e633d75876deb3b700fb2&tournament=698e5f8a75876deb3b700f2f,1,233
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca75176de61e7caa3c9edd&subtournament=698e633d75876deb3b700fb2&tournament=698e5f8a75876deb3b700f2f,1,234
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca75726de61e7caa3ca120&subtournament=698e633d75876deb3b700fb2&tournament=698e5f8a75876deb3b700f2f,1,235
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca75936de61e7caa3ca173&subtournament=698e633d75876deb3b700fb2&tournament=698e5f8a75876deb3b700f2f,1,236
TORNEO APERTURA 2026,PRIMERA E,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2381175935f3eb90fa050&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,237
TORNEO APERTURA 2026,PRIMERA E,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2382575935f3eb90fa06b&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,238
TORNEO APERTURA 2026,PRIMERA E,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2384675935f3eb90fa0a1&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,239
TORNEO APERTURA 2026,PRIMERA E,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2383675935f3eb90fa086&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,240
TORNEO APERTURA 2026,PRIMERA E,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2386e75935f3eb90fa0d7&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,241
TORNEO APERTURA 2026,PRIMERA E,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aed9df9c0817b162c13da3&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,242
TORNEO APERTURA 2026,PRIMERA E,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aed9c99c0817b162c13d79&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,243
TORNEO APERTURA 2026,PRIMERA E,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aeda319c0817b162c13e2a&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,244
TORNEO APERTURA 2026,PRIMERA E,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aeda139c0817b162c13df1&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,245
TORNEO APERTURA 2026,PRIMERA E,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aed9f69c0817b162c13dd2&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,246
TORNEO APERTURA 2026,PRIMERA E,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aeda549c0817b162c13e7f&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,247
TORNEO APERTURA 2026,PRIMERA E,Fecha 3,https://www.overtimebasquet.com/matchStats?match=69b7f3ea9a0728ba245f1679&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,248
TORNEO APERTURA 2026,PRIMERA E,Fecha 3,https://www.overtimebasquet.com/matchStats?match=69b7f4059a0728ba245f1716&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,249
TORNEO APERTURA 2026,PRIMERA E,Fecha 3,https://www.overtimebasquet.com/matchStats?match=69b7f42d9a0728ba245f17a8&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,250
TORNEO APERTURA 2026,PRIMERA E,Fecha 3,https://www.overtimebasquet.com/matchStats?match=69b7f4539a0728ba245f17e9&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,251
TORNEO APERTURA 2026,PRIMERA E,Fecha 3,https://www.overtimebasquet.com/matchStats?match=69b7f41a9a0728ba245f1745&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,252
TORNEO APERTURA 2026,PRIMERA E,Fecha 3,https://www.overtimebasquet.com/matchStats?match=69b7f46c9a0728ba245f1849&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,253
TORNEO APERTURA 2026,PRIMERA E,Fecha 4,https://www.overtimebasquet.com/matchStats?match=69c12ba1c7b9e0c27faaea6a&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,254
TORNEO APERTURA 2026,PRIMERA E,Fecha 4,https://www.overtimebasquet.com/matchStats?match=69c12bbfc7b9e0c27faaeafc&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,255
TORNEO APERTURA 2026,PRIMERA E,Fecha 4,https://www.overtimebasquet.com/matchStats?match=69c12bd6c7b9e0c27faaeb85&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,256
TORNEO APERTURA 2026,PRIMERA E,Fecha 4,https://www.overtimebasquet.com/matchStats?match=69c12bedc7b9e0c27faaebe2&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,257
TORNEO APERTURA 2026,PRIMERA E,Fecha 4,https://www.overtimebasquet.com/matchStats?match=69c12c05c7b9e0c27faaec4f&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,258
TORNEO APERTURA 2026,PRIMERA E,Fecha 4,https://www.overtimebasquet.com/matchStats?match=69c12c1ec7b9e0c27faaeced&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,259
TORNEO APERTURA 2026,PRIMERA E,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca77986de61e7caa3ca68e&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,260
TORNEO APERTURA 2026,PRIMERA E,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca77b06de61e7caa3ca723&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,261
TORNEO APERTURA 2026,PRIMERA E,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca77c86de61e7caa3ca7b7&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,262
TORNEO APERTURA 2026,PRIMERA E,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca77e36de61e7caa3ca847&subtournament=698e634c75876deb3b700fbb&tournament=698e5f8a75876deb3b700f2f,1,263
